HR,COLOR,GLON,GLAT
5448,ffffffff,62.91,66.22
5449,ffffffff,36.16,18.35
5450,ffffffff,38.59,12.9
5451,ffffffff,98.69,54.95
5452,ffffffff,88.15,60.21
5453,ffffffff,39.87,9.86
5454,ffffffff,29.44,66.05
5455,ffffffff,20.65,42.97
5456,ffffffff,35.24,19.51
5457,ffffffff,38.48,12.36
5458,ffffffff,39.48,10.1
5459,ffffffff,44.22,-0.71
5460,ffffffff,44.22,-0.71
5461,ffffffff,42.37,3.29
5462,ffffffff,18.81,63.9
5463,ffffffff,45.66,-4.59
5464,ffffffff,77.43,62.89
5465,ffffffff,43.09,1.23
5466,ffffffff,33.5,21.67
5467,ffffffff,94.17,56.73
5468,ffffffff,78.76,62.42
5469,ffffffff,38.39,11.44
5470,ffffffff,51.51,-17.45
5471,ffffffff,34.1,20.1
5472,ffffffff,27.15,64.75
5473,ffffffff,10.34,61.1
5474,ffffffff,30.77,26.24
5475,ffffffff,15.64,62.54
5476,ffffffff,15.64,62.54
5477,ffffffff,10.8,61.12
5478,ffffffff,10.8,61.12
5479,ffffffff,117.41,36.35
5480,ffffffff,2.05,57.76
5481,ffffffff,7.46,59.86
5482,ffffffff,44.5,-2.81
5483,ffffffff,25.53,64.15
5484,ffffffff,27.25,31.32
5485,ffffffff,32.52,22.29
5486,ffffffff,42.68,1.19
5487,ffffffff,13.45,47.54
5488,ffffffff,41.43,3.78
5489,ffffffff,32.27,22.15
5490,ffffffff,38,65.06
5491,ffffffff,55.76,-25.68
5492,ffffffff,102.09,51.16
5493,ffffffff,70.09,63.3
5494,ffffffff,37.7,11.06
5495,ffffffff,39.8,6.57
5496,ffffffff,8.68,50.45
5497,ffffffff,26.87,30.63
5498,ffffffff,39.69,6.72
5499,ffffffff,25.5,32.6
5500,ffffffff,45.78,-6.33
5501,ffffffff,6.28,51.97
5502,ffffffff,17.74,61.82
5503,ffffffff,20.52,39.15
5504,ffffffff,24.27,34.29
5505,ffffffff,39.38,64.78
5506,ffffffff,39.38,64.78
5507,ffffffff,21.51,62.6
5508,ffffffff,33.38,19.2
5509,ffffffff,35.78,14.46
5510,ffffffff,52.83,64.79
5511,ffffffff,4.72,52.68
5512,ffffffff,14.55,60.79
5513,ffffffff,24.11,34.03
5514,ffffffff,26.66,30.32
5515,ffffffff,41.39,2.58
5516,ffffffff,26.85,29.87
5517,ffffffff,27.12,29.36
5518,ffffffff,18.08,41.05
5519,ffffffff,32.28,20.53
5520,ffffffff,48.44,-12.39
5521,ffffffff,25.41,31.28
5522,ffffffff,7,50.25
5523,ffffffff,18.7,39.78
5524,ffffffff,33.54,63.58
5525,ffffffff,53.16,-21.37
5526,ffffffff,27.35,27.97
5527,ffffffff,44.17,-4.01
5528,ffffffff,35.1,14.11
5529,ffffffff,63.78,63.12
5530,ffffffff,19.69,38.07
5531,ffffffff,19.67,38.01
5532,ffffffff,43.16,63.83
5533,ffffffff,79.98,59.97
5534,ffffffff,32.76,63.06
5535,ffffffff,7.92,48.82
5536,ffffffff,5.77,50.31
5537,ffffffff,88.43,57.1
5538,ffffffff,84.29,58.58
5539,ffffffff,44.97,-6.06
5540,ffffffff,49.86,-15.6
5541,ffffffff,62.48,62.99
5542,ffffffff,28.33,25.45
5543,ffffffff,32.07,19.11
5544,ffffffff,23.09,61.36
5545,ffffffff,52.97,-21.25
5546,ffffffff,42.18,-0.88
5547,ffffffff,49.99,-16.09
5548,ffffffff,24.51,30.35
5549,ffffffff,29.39,22.87
5550,ffffffff,17.22,59.51
5551,ffffffff,43.29,-3.31
5552,ffffffff,98.56,51.78
5553,ffffffff,23.55,60.93
5554,ffffffff,15.66,40.88
5555,ffffffff,48.92,-14.23
5556,ffffffff,38.72,5.56
5557,ffffffff,53.83,-22.82
5558,ffffffff,29.47,22.27
5559,ffffffff,36.37,9.9
5560,ffffffff,37.99,6.71
5561,ffffffff,32.21,17.34
5562,ffffffff,28.66,23.25
5563,ffffffff,112.65,40.5
5564,ffffffff,14.65,40.92
5565,ffffffff,26.56,26.16
5566,ffffffff,36.6,8.91
5567,ffffffff,15.69,58.32
5568,ffffffff,21.76,32.7
5569,ffffffff,51.36,62.57
5570,ffffffff,8.27,46.27
5571,ffffffff,33.75,13.91
5572,ffffffff,32.11,16.72
5573,ffffffff,3.87,49.22
5574,ffffffff,28.8,60.93
5575,ffffffff,19.22,59
5576,ffffffff,33.13,14.75
5577,ffffffff,25.39,27.28
5578,ffffffff,14.07,40.9
5579,ffffffff,30.95,18.43
5580,ffffffff,33.61,13.81
5581,ffffffff,84.65,57.17
5582,ffffffff,13.89,40.8
5583,ffffffff,8.44,45.51
5584,ffffffff,2.14,52.07
5585,ffffffff,30.69,18.08
5586,ffffffff,11.13,42.51
5587,ffffffff,28.55,21.19
5588,ffffffff,65.66,60.77
5589,ffffffff,104.87,46.53
5590,ffffffff,5.6,46.72
5591,ffffffff,24.9,26.53
5592,ffffffff,30.28,60.22
5593,ffffffff,43.09,-4.84
5594,ffffffff,2.72,48.48
5595,ffffffff,27.4,22.54
5596,ffffffff,118.49,33.56
5597,ffffffff,80.19,57.71
5598,ffffffff,46.87,-11.77
5599,ffffffff,5.51,46.28
5600,ffffffff,36.25,60.66
5601,ffffffff,0.07,49.79
5602,ffffffff,67.62,60.04
5603,ffffffff,22.78,28.62
5604,ffffffff,31.55,15.32
5605,ffffffff,34.67,9.93
5606,ffffffff,34.67,9.93
5607,ffffffff,31.56,15.08
5608,ffffffff,98.26,50.23
5609,ffffffff,57.21,60.85
5610,ffffffff,4.51,51.74
5611,ffffffff,43.42,-6.09
5612,ffffffff,75.33,58.43
5613,ffffffff,55.89,60.82
5614,ffffffff,22.73,27.98
5615,ffffffff,28.81,19.1
5616,ffffffff,40.32,60.47
5617,ffffffff,35.37,7.97
5618,ffffffff,80.36,57.06
5619,ffffffff,25.7,23.6
5620,ffffffff,20.14,30.99
5621,ffffffff,44.2,-7.73
5622,ffffffff,16,35.62
5623,ffffffff,42.45,-4.76
5624,ffffffff,30.82,15.22
5625,ffffffff,31.96,13.22
5626,ffffffff,33.2,11.13
5627,ffffffff,80.95,56.6
5628,ffffffff,46.97,-12.73
5629,ffffffff,104.18,46.09
5630,ffffffff,59.53,59.98
5631,ffffffff,5.39,51.04
5632,ffffffff,41.19,-2.92
5633,ffffffff,24.65,57.61
5634,ffffffff,36.45,59.48
5635,ffffffff,90.43,53.21
5636,ffffffff,29.52,16.55
5637,ffffffff,38.04,2.27
5638,ffffffff,39.31,59.5
5639,ffffffff,16.44,55.04
5640,ffffffff,37.03,59.24
5641,ffffffff,22.13,26.96
5642,ffffffff,32.78,10.88
5643,ffffffff,32.79,10.89
5644,ffffffff,45.4,-10.52
5645,ffffffff,41.13,-3.34
5646,ffffffff,34.54,7.89
5647,ffffffff,34.54,7.88
5648,ffffffff,83.57,55.29
5649,ffffffff,36.24,4.98
5650,ffffffff,34.19,8.29
5651,ffffffff,32.17,11.43
5652,ffffffff,17.31,32
5653,ffffffff,27.47,18.51
5654,ffffffff,26.32,56.76
5655,ffffffff,19.99,28.47
5656,ffffffff,16.97,31.96
5657,ffffffff,20.81,27.38
5658,ffffffff,21.31,26.61
5659,ffffffff,26.94,56.71
5660,ffffffff,24.5,22.15
5661,ffffffff,40.32,-2.84
5662,ffffffff,15.32,33.26
5663,ffffffff,33.63,8.11
5664,ffffffff,40.31,-2.91
5665,ffffffff,33.56,57.66
5666,ffffffff,41.65,-5.2
5667,ffffffff,30.02,13.66
5668,ffffffff,31.1,11.97
5669,ffffffff,4.93,42.4
5670,ffffffff,39.11,-1.12
5671,ffffffff,44.29,-9.55
5672,ffffffff,105.37,44.3
5673,ffffffff,62.59,58.32
5674,ffffffff,50.19,58.74
5675,ffffffff,6.46,49.21
5676,ffffffff,45.16,58.52
5677,ffffffff,69.7,57.34
5678,ffffffff,18.24,29.34
5679,ffffffff,1.32,46.23
5680,ffffffff,39.87,-2.64
5681,ffffffff,53.12,58.43
5682,ffffffff,29.44,13.81
5683,ffffffff,33.14,8.05
5684,ffffffff,43.49,-8.63
5685,ffffffff,7.98,39.23
5686,ffffffff,23.04,22.88
5687,ffffffff,29.15,13.95
5688,ffffffff,23.54,21.91
5689,ffffffff,26.93,16.96
5690,ffffffff,1.02,45.19
5691,ffffffff,104.58,44.33
5692,ffffffff,29.93,55.89
5693,ffffffff,106.15,43.21
5694,ffffffff,3.68,46.46
5695,ffffffff,28.68,13.82
5696,ffffffff,28.7,13.71
5697,ffffffff,27.25,15.81
5698,ffffffff,32.66,7.67
5699,ffffffff,32.9,7.37
5700,ffffffff,39.51,-3.07
5701,ffffffff,14.22,32.01
5702,ffffffff,51.58,57.6
5703,ffffffff,12.19,33.98
5704,ffffffff,38.75,-1.96
5705,ffffffff,26.04,17.39
5706,ffffffff,0.47,43.45
5707,ffffffff,3.77,41.06
5708,ffffffff,30.77,10.32
5709,ffffffff,46.21,57.33
5710,ffffffff,2.9,45.45
5711,ffffffff,37.83,56.43
5712,ffffffff,26.16,16.75
5713,ffffffff,43.51,-9.61
5714,ffffffff,108.72,41.04
5715,ffffffff,84.96,52.77
5716,ffffffff,73.01,55.55
5717,ffffffff,18.09,51.83
5718,ffffffff,52.36,57.12
5719,ffffffff,27.58,14.23
5720,ffffffff,8.98,35.9
5721,ffffffff,1.64,43.82
5722,ffffffff,26.61,15.45
5723,ffffffff,7.16,37.34
5724,ffffffff,26.91,14.96
5725,ffffffff,41.25,-6.57
5726,ffffffff,64.43,56.36
5727,ffffffff,47.54,56.73
5728,ffffffff,47.54,56.73
5729,ffffffff,52.98,-23.02
5730,ffffffff,46.15,-14.01
5731,ffffffff,97.98,47.09
5732,ffffffff,74.08,54.73
5733,ffffffff,60.39,56.31
5734,ffffffff,60.34,56.31
5735,ffffffff,108.46,40.84
5736,ffffffff,25.4,16.34
5737,ffffffff,99.48,46.3
5738,ffffffff,33.86,4.06
5739,ffffffff,22.86,52.36
5740,ffffffff,29.13,53.87
5741,ffffffff,54.89,56.16
5742,ffffffff,30.95,7.97
5743,ffffffff,11.54,31.96
5744,ffffffff,93.97,48.63
5745,ffffffff,38.63,55.02
5746,ffffffff,5.82,44.67
5747,ffffffff,45.59,55.61
5748,ffffffff,87.2,50.95
5749,ffffffff,14.1,28.57
5750,ffffffff,10.95,31.66
5751,ffffffff,25.74,14.29
5752,ffffffff,76.76,53.35
5753,ffffffff,22.19,18.91
5754,ffffffff,97.74,46.48
5755,ffffffff,95.79,47.38
5756,ffffffff,13.46,28.82
5757,ffffffff,48.61,-17.9
5758,ffffffff,14.34,48.02
5759,ffffffff,88.57,50.09
5760,ffffffff,49.5,55.25
5761,ffffffff,59.18,55.18
5762,ffffffff,12.91,29.06
5763,ffffffff,66.11,54.58
5764,ffffffff,10.68,31.11
5765,ffffffff,16.31,25.31
5766,ffffffff,41.12,-7.98
5767,ffffffff,26.31,12.9
5768,ffffffff,97.36,46.42
5769,ffffffff,58.83,55.02
5770,ffffffff,24.8,51.22
5771,ffffffff,41.51,-8.57
5772,ffffffff,3.49,41.94
5773,ffffffff,25.82,13.44
5774,ffffffff,66.17,54.41
5775,ffffffff,18.5,22.35
5776,ffffffff,26.81,11.89
5777,ffffffff,4.76,35.79
5778,ffffffff,49.69,54.71
5779,ffffffff,0.72,38.75
5780,ffffffff,3.92,36.36
5781,ffffffff,28.98,8.76
5782,ffffffff,45.66,-14.44
5783,ffffffff,26.64,51.26
5784,ffffffff,28.6,9.18
5785,ffffffff,99.67,45.05
5786,ffffffff,47.28,-16.56
5787,ffffffff,8.49,32.2
5788,ffffffff,17.59,48.19
5789,ffffffff,17.59,48.19
5790,ffffffff,21.57,18.19
5791,ffffffff,6.98,43.28
5792,ffffffff,43.64,-11.89
5793,ffffffff,41.87,53.77
5794,ffffffff,18.11,21.94
5795,ffffffff,27.65,51.08
5796,ffffffff,18.74,48.3
5797,ffffffff,27.22,10.44
5798,ffffffff,33.01,2.5
5799,ffffffff,4.89,41.63
5800,ffffffff,62.81,54.03
5801,ffffffff,16.75,23.31
5802,ffffffff,17.21,47.57
5803,ffffffff,37.37,-3.64
5804,ffffffff,25.54,50.29
5805,ffffffff,25.04,13.1
5806,ffffffff,14.45,25.65
5807,ffffffff,24.99,13.11
5808,ffffffff,61.71,53.99
5809,ffffffff,17.94,21.72
5810,ffffffff,12.79,27.17
5811,ffffffff,86.16,49.85
5812,ffffffff,18.94,20.45
5813,ffffffff,47.47,53.75
5814,ffffffff,11.37,28.35
5815,ffffffff,2.69,35.87
5816,ffffffff,2.68,35.87
5817,ffffffff,83.44,50.49
5818,ffffffff,87.08,49.45
5819,ffffffff,14.16,25.41
5820,ffffffff,21.81,16.69
5821,ffffffff,29.95,6.01
5822,ffffffff,19.62,19.12
5823,ffffffff,64.95,53.37
5824,ffffffff,14.47,24.77
5825,ffffffff,28.04,8.44
5826,ffffffff,112.85,36.46
5827,ffffffff,55.41,53.58
5828,ffffffff,86.76,49.3
5829,ffffffff,115.6,34.31
5830,ffffffff,75.32,51.93
5831,ffffffff,20.52,47.74
5832,ffffffff,30.79,4.45
5833,ffffffff,58.7,53.41
5834,ffffffff,58.7,53.41
5835,ffffffff,80.8,50.74
5836,ffffffff,37.21,-4.25
5837,ffffffff,23.29,13.97
5838,ffffffff,11.06,27.58
5839,ffffffff,21.52,16.08
5840,ffffffff,26.07,49.26
5841,ffffffff,91.21,47.56
5842,ffffffff,31.42,50.45
5843,ffffffff,21.83,47.75
5844,ffffffff,104.68,41.46
5845,ffffffff,29.69,49.96
5846,ffffffff,25.81,10.32
5847,ffffffff,7.09,30.68
5848,ffffffff,7.48,30.13
5849,ffffffff,41.74,51.92
5850,ffffffff,23.15,47.81
5851,ffffffff,40.06,-8.58
5852,ffffffff,40.06,-8.58
5853,ffffffff,9.7,41.97
5854,ffffffff,14.2,44.08
5855,ffffffff,51.87,52.44
5856,ffffffff,16.4,20.69
5857,ffffffff,83.25,49.42
5858,ffffffff,28.33,48.91
5859,ffffffff,13.27,43.32
5860,ffffffff,20.83,15.58
5861,ffffffff,8.25,40.69
5862,ffffffff,24.32,11.23
5863,ffffffff,5.53,38.99
5864,ffffffff,22.83,12.99
5865,ffffffff,31.84,1.52
5866,ffffffff,1.43,36.14
5867,ffffffff,25.98,47.87
5868,ffffffff,15.7,44.1
5869,ffffffff,32.17,0.8
5870,ffffffff,24.38,47.09
5871,ffffffff,29.49,4.16
5872,ffffffff,27.23,6.86
5873,ffffffff,33.21,-0.73
5874,ffffffff,24.09,46.75
5875,ffffffff,4.08,37.18
5876,ffffffff,39.46,-8.69
5877,ffffffff,50.7,51.53
5878,ffffffff,87.27,47.72
5879,ffffffff,30.1,48.33
5880,ffffffff,45.05,50.98
5881,ffffffff,4.59,37.29
5882,ffffffff,28.12,5.44
5883,ffffffff,19.43,15.82
5884,ffffffff,37.78,-6.76
5885,ffffffff,13.9,21.71
5886,ffffffff,96.42,44.46
5887,ffffffff,87.05,47.62
5888,ffffffff,10.54,40.5
5889,ffffffff,41.88,50.37
5890,ffffffff,30.2,2.54
5891,ffffffff,41.53,-11.48
5892,ffffffff,13.15,41.66
5893,ffffffff,16.64,18.46
5894,ffffffff,26.23,46.76
5895,ffffffff,5.25,37.18
5896,ffffffff,4.73,29.89
5897,ffffffff,38.15,-7.52
5898,ffffffff,36.44,-5.45
5899,ffffffff,34.44,48.7
5900,ffffffff,36.01,-5.06
5901,ffffffff,57.02,51.04
5902,ffffffff,9.28,25.38
5903,ffffffff,112.68,35.66
5904,ffffffff,13.12,21.61
5905,ffffffff,36.15,-5.34
5906,ffffffff,12.49,22.15
5907,ffffffff,12.07,22.55
5908,ffffffff,6.46,27.72
5909,ffffffff,29.61,47.13
5910,ffffffff,14.43,20
5911,ffffffff,24.07,45.4
5912,ffffffff,12.88,21.51
5913,ffffffff,27.89,46.49
5914,ffffffff,67.68,50.33
5915,ffffffff,8.35,25.66
5916,ffffffff,16.93,17.09
5917,ffffffff,13.48,20.64
5918,ffffffff,22.81,10.42
5919,ffffffff,18.57,42.96
5920,ffffffff,38.89,-9.01
5921,ffffffff,28.1,3.99
5922,ffffffff,87.29,46.84
5923,ffffffff,17.3,16.47
5924,ffffffff,33.84,47.76
5925,ffffffff,18.7,14.75
5926,ffffffff,18.7,14.75
5927,ffffffff,4.08,28.9
5928,ffffffff,15.37,18.27
5929,ffffffff,20.15,13.03
5930,ffffffff,4.38,28.55
5931,ffffffff,31.61,46.96
5932,ffffffff,68.68,49.87
5933,ffffffff,27.75,45.71
5934,ffffffff,9.12,24.09
5935,ffffffff,20.86,11.89
5936,ffffffff,60.6,50.1
5937,ffffffff,31.57,-0.76
5938,ffffffff,67.77,49.78
5939,ffffffff,37.87,-8.22
5940,ffffffff,26.21,45.02
5941,ffffffff,3.61,28.63
5942,ffffffff,11.88,21.2
5943,ffffffff,23.56,8.58
5944,ffffffff,12.78,20.23
5945,ffffffff,22.77,9.34
5946,ffffffff,31.8,-1.29
5947,ffffffff,43.65,48.78
5948,ffffffff,21.23,11.01
5949,ffffffff,91.08,45.17
5950,ffffffff,63.29,49.68
5951,ffffffff,36.9,-7.43
5952,ffffffff,22.49,9.39
5953,ffffffff,9.9,22.49
5954,ffffffff,5.08,26.72
5955,ffffffff,43.49,-14.88
5956,ffffffff,16.54,15.66
5957,ffffffff,58.57,49.49
5958,ffffffff,42.37,48.16
5959,ffffffff,2,32
5960,ffffffff,85.41,46.5
5961,ffffffff,33.65,-3.92
5962,ffffffff,28.03,2.52
5963,ffffffff,14.86,39.52
5964,ffffffff,78.49,47.77
5965,ffffffff,14.35,17.47
5966,ffffffff,31.2,45.44
5967,ffffffff,20.88,10.43
5968,ffffffff,53.51,48.92
5969,ffffffff,11.83,19.7
5970,ffffffff,16.26,15.25
5971,ffffffff,48.3,48.46
5972,ffffffff,38.14,46.78
5973,ffffffff,10.88,20.42
5974,ffffffff,17,14.26
5975,ffffffff,20.19,10.81
5976,ffffffff,15.97,39.2
5977,ffffffff,0.02,29.42
5978,ffffffff,0.02,29.42
5979,ffffffff,32.2,-3.09
5980,ffffffff,24.91,5.17
5981,ffffffff,82.59,46.48
5982,ffffffff,72.69,47.98
5983,ffffffff,58.57,48.61
5984,ffffffff,6.81,23.6
5985,ffffffff,6.8,23.6
5986,ffffffff,90.18,44.58
5987,ffffffff,19.17,11.32
5988,ffffffff,9.65,20.85
5989,ffffffff,4.86,32.37
5990,ffffffff,5.05,32.41
5991,ffffffff,19.03,11.27
5992,ffffffff,19.77,40.35
5993,ffffffff,7.25,22.77
5994,ffffffff,33.19,-4.55
5995,ffffffff,91.19,44.11
5996,ffffffff,1.82,27.16
5997,ffffffff,7.3,22.54
5998,ffffffff,10.01,19.97
5999,ffffffff,20.48,9.38
6000,ffffffff,20.47,9.38
6001,ffffffff,11.37,18.62
6002,ffffffff,0.59,27.93
6003,ffffffff,9.27,20.37
6004,ffffffff,22.16,40.77
6005,ffffffff,37.26,45.38
6006,ffffffff,15.78,13.91
6007,ffffffff,16.37,13.22
6008,ffffffff,31.02,43.64
6009,ffffffff,31.03,43.64
6010,ffffffff,20.71,39.95
6011,ffffffff,15.17,37.28
6012,ffffffff,4.85,23.82
6013,ffffffff,31.31,43.54
6014,ffffffff,18.4,38.75
6015,ffffffff,21.49,7.55
6016,ffffffff,8.28,33.24
6017,ffffffff,13.19,15.99
6018,ffffffff,58.39,47.47
6019,ffffffff,31.14,-3.19
6020,ffffffff,47.58,-19.89
6021,ffffffff,47.56,-19.88
6022,ffffffff,29.87,-1.82
6023,ffffffff,70.85,47.11
6024,ffffffff,30.51,-2.53
6025,ffffffff,101.15,40.09
6026,ffffffff,5.39,22.71
6027,ffffffff,5.39,22.7
6028,ffffffff,11.88,16.84
6029,ffffffff,12.25,16.5
6030,ffffffff,36.64,-9.23
6031,ffffffff,2.54,28.81
6032,ffffffff,22.53,39.84
6033,ffffffff,3.92,29.73
6034,ffffffff,110.9,35.44
6035,ffffffff,30.94,42.74
6036,ffffffff,88.89,43.94
6037,ffffffff,39.58,-12.36
6038,ffffffff,86.09,44.58
6039,ffffffff,39.93,44.9
6040,ffffffff,32.54,-5.13
6041,ffffffff,8.1,32.17
6042,ffffffff,8.99,19.03
6043,ffffffff,53.83,46.72
6044,ffffffff,15.3,12.94
6045,ffffffff,25.3,2.53
6046,ffffffff,58.33,46.9
6047,ffffffff,17.55,37.18
6048,ffffffff,1.3,27.34
6049,ffffffff,22.17,5.74
6050,ffffffff,67.03,46.82
6051,ffffffff,6.28,21.16
6052,ffffffff,44.39,45.43
6053,ffffffff,4.19,22.85
6054,ffffffff,9.61,18.12
6055,ffffffff,29.6,-2.27
6056,ffffffff,8.85,32.2
6057,ffffffff,18.66,37.42
6058,ffffffff,26.96,0.39
6059,ffffffff,29.02,-1.81
6060,ffffffff,4.7,29.16
6061,ffffffff,0.93,25.04
6062,ffffffff,32.25,-5.4
6063,ffffffff,54.67,46.14
6064,ffffffff,54.67,46.14
6065,ffffffff,34.13,42.62
6066,ffffffff,6.02,20.6
6067,ffffffff,9.03,31.52
6068,ffffffff,45.63,44.93
6069,ffffffff,100.03,39.88
6070,ffffffff,11.44,15.41
6071,ffffffff,21.5,5.4
6072,ffffffff,26.7,0.01
6073,ffffffff,30.14,-3.59
6074,ffffffff,48.09,45.06
6075,ffffffff,8.56,30.81
6076,ffffffff,4.79,20.95
6077,ffffffff,12.97,13.63
6078,ffffffff,0.41,24.44
6079,ffffffff,109.67,35.61
6080,ffffffff,19.02,7.53
6081,ffffffff,7.67,18.05
6082,ffffffff,108.91,35.88
6083,ffffffff,25.99,0.13
6084,ffffffff,8.69,17
6085,ffffffff,21.97,4.11
6086,ffffffff,90.74,42.32
6087,ffffffff,37.59,42.35
6088,ffffffff,106.9,36.71
6089,ffffffff,35.45,-9.63
6090,ffffffff,76.31,44.75
6091,ffffffff,63.12,45.37
6092,ffffffff,72.48,45.04
6093,ffffffff,14.78,33.22
6094,ffffffff,18.38,7.21
6095,ffffffff,35.26,41.3
6096,ffffffff,11.79,31.41
6097,ffffffff,14.01,11.37
6098,ffffffff,40.47,-14.57
6099,ffffffff,22.69,2.8
6100,ffffffff,17.13,8.27
6101,ffffffff,101.34,38.77
6102,ffffffff,47.31,-20.51
6103,ffffffff,50.77,44.21
6104,ffffffff,3.83,20.18
6105,ffffffff,11.28,13.65
6106,ffffffff,11.28,13.65
6107,ffffffff,54.82,44.55
6108,ffffffff,54.69,44.51
6109,ffffffff,35.94,-10.48
6110,ffffffff,52.8,44.25
6111,ffffffff,21.3,35.77
6112,ffffffff,6.31,17.69
6113,ffffffff,6.31,17.69
6114,ffffffff,31.88,-6.78
6115,ffffffff,24,0.98
6116,ffffffff,109.27,35.33
6117,ffffffff,29.46,38.63
6118,ffffffff,2.07,20.68
6119,ffffffff,35.35,40.35
6120,ffffffff,31.13,-6.34
6121,ffffffff,26.53,37.36
6122,ffffffff,16.33,8
6123,ffffffff,59.9,44.23
6124,ffffffff,16.87,32.91
6125,ffffffff,33.9,-9.08
6126,ffffffff,101.8,38.23
6127,ffffffff,84.45,42.72
6128,ffffffff,7.43,27.22
6129,ffffffff,6.74,26.74
6130,ffffffff,92.82,40.91
6131,ffffffff,22.75,1.58
6132,ffffffff,92.58,40.95
6133,ffffffff,54.59,-26.12
6134,ffffffff,8.05,15.06
6135,ffffffff,40.84,-15.53
6136,ffffffff,15.44,31.66
6137,ffffffff,7.13,26.69
6138,ffffffff,50.78,-23.47
6139,ffffffff,53.5,-25.4
6140,ffffffff,1.65,22.62
6141,ffffffff,6.9,15.8
6142,ffffffff,19.28,4.35
6143,ffffffff,14.06,9.22
6144,ffffffff,7.96,26.71
6145,ffffffff,7.83,14.66
6146,ffffffff,66.16,43.72
6147,ffffffff,0.13,21.08
6148,ffffffff,39.01,40.21
6149,ffffffff,17.12,31.85
6150,ffffffff,79.2,42.86
6151,ffffffff,36.46,-12.06
6152,ffffffff,37.79,39.82
6153,ffffffff,3.7,17.83
6154,ffffffff,39.98,40.21
6155,ffffffff,20.62,2.51
6156,ffffffff,75.86,42.99
6157,ffffffff,57.05,42.92
6158,ffffffff,21.01,33.25
6159,ffffffff,27.46,35.97
6160,ffffffff,21.38,1.56
6161,ffffffff,101.11,37.87
6162,ffffffff,71.24,43.01
6163,ffffffff,45.82,-20.06
6164,ffffffff,19.46,3.01
6165,ffffffff,8.46,12.81
6166,ffffffff,13.78,8.09
6167,ffffffff,32.76,-9.37
6168,ffffffff,66.91,42.7
6169,ffffffff,34.18,37.56
6170,ffffffff,91.3,40.2
6171,ffffffff,13.73,28.42
6172,ffffffff,38.3,-14.29
6173,ffffffff,112.31,33.28
6174,ffffffff,19.61,2.37
6175,ffffffff,6.28,23.59
6176,ffffffff,32.51,36.69
6177,ffffffff,32.19,-9.2
6178,ffffffff,14.9,6.38
6179,ffffffff,10.04,25.74
6180,ffffffff,105.32,35.99
6181,ffffffff,30.58,35.73
6182,ffffffff,37.48,-13.89
6183,ffffffff,72.55,42.19
6184,ffffffff,80.94,41.48
6185,ffffffff,80.97,41.48
6186,ffffffff,80.97,41.48
6187,ffffffff,23.29,-1.57
6188,ffffffff,23.92,-2.2
6189,ffffffff,7.57,23.68
6190,ffffffff,1.54,16.97
6191,ffffffff,110.58,33.82
6192,ffffffff,11.43,8.64
6193,ffffffff,4.66,14.23
6194,ffffffff,20.79,30.87
6195,ffffffff,20.82,30.87
6196,ffffffff,0.82,18.43
6197,ffffffff,21.07,-0.02
6198,ffffffff,93.89,39.03
6199,ffffffff,84.94,40.67
6200,ffffffff,75.61,41.58
6201,ffffffff,15.73,28.1
6202,ffffffff,0.94,17.02
6203,ffffffff,29.51,34.53
6204,ffffffff,37.02,-13.93
6205,ffffffff,17.93,29.12
6206,ffffffff,17.25,3.13
6207,ffffffff,26.26,-4.85
6208,ffffffff,44.12,38.82
6209,ffffffff,17.23,3.12
6210,ffffffff,14.99,5.06
6211,ffffffff,10.37,9.01
6212,ffffffff,52.66,40.28
6213,ffffffff,46.72,39.22
6214,ffffffff,16.92,3.18
6215,ffffffff,30.23,-8.48
6216,ffffffff,6.65,11.87
6217,ffffffff,38.46,-15.26
6218,ffffffff,7.37,11.08
6219,ffffffff,30.02,-8.47
6220,ffffffff,62.28,40.9
6221,ffffffff,15.54,3.82
6222,ffffffff,55.92,40.16
6223,ffffffff,95.57,38.16
6224,ffffffff,18.32,28.22
6225,ffffffff,4.74,12.64
6226,ffffffff,84.35,40.04
6227,ffffffff,33.78,34.86
6228,ffffffff,26.03,31.77
6229,ffffffff,30.36,-9.16
6230,ffffffff,67.98,40.67
6231,ffffffff,37.14,-14.71
6232,ffffffff,19.58,28.39
6233,ffffffff,35.28,-13.28
6234,ffffffff,22.85,29.8
6235,ffffffff,4.25,18.81
6236,ffffffff,23.29,-3.55
6237,ffffffff,85.67,39.53
6238,ffffffff,111.93,32.79
6239,ffffffff,31.7,33.39
6240,ffffffff,3.76,18.16
6241,ffffffff,11.18,6.56
6242,ffffffff,66.7,40.25
6243,ffffffff,8.04,20.93
6244,ffffffff,13.58,4.39
6245,ffffffff,16.38,1.94
6246,ffffffff,31.51,32.94
6247,ffffffff,13.88,3.91
6248,ffffffff,15.51,25.28
6249,ffffffff,16.78,1.43
6250,ffffffff,25.23,30.18
6251,ffffffff,29.12,-8.89
6252,ffffffff,13.8,3.86
6253,ffffffff,33.33,-12.31
6254,ffffffff,71.61,39.96
6255,ffffffff,19.35,27.04
6256,ffffffff,68.28,39.86
6257,ffffffff,17.54,0.48
6258,ffffffff,50.91,37.96
6259,ffffffff,54.34,38.5
6260,ffffffff,16.54,1.22
6261,ffffffff,16.69,1.1
6262,ffffffff,16.97,0.87
6263,ffffffff,16.55,1.16
6264,ffffffff,66.29,39.63
